REFSIGPAC,IDUSO25,SUPERFICIE_m2,mean_result,n_cells
2324701135001,TA,2235.47,2.0,3
2324701135002,TA,1730.62,2.0,3
2324701135005,TA,2204.98,2.0,2
2324701135006,TA,1059.38,2.0,3
2324701136001,TA,853.53,2.0,1
2324701136002,TA,220.29,2.0,1
2324701140001,TA,958.94,2.0,1
2324701141001,TA,2745.32,3.0,4
2324701142001,TA,2326.72,0.5,4
2324701146001,TA,2203.03,1.25,4
2324701147001,TA,3165.88,1.0,5
2324701155001,TA,694.21,2.0,2
2324701156001,TA,5781.86,2.0,9
2324701160001,TA,4868.69,2.0,7
2324701161001,TA,9538.37,2.0,16
2324701167001,TA,1304.29,2.0,2
2324701168001,TA,2300.91,2.0,5
2324701169001,TA,2621.56,1.75,4
2324701172001,TA,4255.67,2.0,6
2324701173001,TA,5012.18,0.75,8
2324701174001,TA,4863.83,2.0,6
2324701175001,TA,3366.37,1.7999999523162842,5
2324701179001,TA,1850.62,2.0,2
2324701181002,TA,203.11,2.0,1
2324701182001,TA,1022.38,2.0,2
2324701186001,TA,425.02,2.0,1
2324701189001,TA,575.37,2.0,1
2324701191001,TA,3174.67,2.0,7
2324701192001,TA,5072.97,2.0,7
2324701204001,TA,6624.31,1.3333333730697632,9
2324701209001,TA,1479.94,1.0,1
2324701210001,TA,3774.44,2.0,6
2324701222001,TA,1915.06,2.0,4
2324701222002,TA,1213.13,2.0,2
2324701227001,TA,625.83,2.0,1
2324701228001,TA,864.95,1.0,2
2324701230001,TA,888.64,0.0,1
2324701236001,TA,4131.32,2.0,7
2324701239001,TA,245.16,1.0,1
2324701241001,TA,1363.56,0.5,2
2324701243001,TA,763.17,2.0,2
2324701251001,TA,3218.35,1.0,4
2324701251003,TA,1241.29,1.0,3
2324701259001,TA,3213.17,2.0,5
2324701262001,TA,3577.17,2.0,4
2324701273002,TA,647.45,0.0,1
2324701276001,TA,432.06,0.0,1
2324701284001,TA,1585.71,2.0,3
2324701285001,TA,6019.38,2.0,10
2324701291001,TA,973.61,0.0,2
2324701295002,TA,331.32,2.0,1
2324701300002,TA,110.25,2.0,1
2324701306001,TA,682.03,2.0,2
2324701310001,TA,209.07,2.0,1
2324701314001,TA,1956.15,2.0,3
2324701315001,TA,2137.8,0.75,4
2324701319001,TA,1711.59,0.0,2
2324701320001,TA,202.27,0.0,1
2324701323002,TA,299.78,0.5,2
2324701324003,TA,1828.68,0.6666666865348816,3
2324701325001,TA,296.69,1.0,1
2324701328001,TA,529.58,1.0,1
2324701329001,TA,683.84,1.0,1
2324701331001,TA,1853.07,1.6666666269302368,3
2324701338001,TA,715.68,2.0,1
2324701342001,TA,2387.72,2.0,4
2324701343001,TA,10651.61,2.0,18
2324701344001,TA,11303.18,2.0,17
2324701345001,TA,1475.17,2.0,3
2324701347001,TA,743.96,2.0,1
2324701348001,TA,6284.57,2.0,9
2324701349001,TA,1077.21,2.0,1
2324701364001,TA,3171.51,2.0,5
2324701366001,TA,1230.1,2.0,1
2324701367001,TA,1313.34,2.0,2
2324701368001,TA,1703.77,2.0,2
2324701371001,TA,4769.06,2.0,8
2324701374001,TA,2073.56,2.0,4
2324701375001,TA,2347.59,2.0,4
2324701379001,TA,1733.32,2.0,3
2324701380001,TA,855.62,2.0,1
2324701390001,TA,1681.6,1.3333333730697632,3
2324701398001,TA,1308.83,1.5,2
2324701400001,TA,2195.08,1.75,4
2324701400004,TA,2288.38,1.5,4
2324701401001,TA,2002.58,1.0,3
2324701401003,TA,1395.91,1.0,2
2324701401006,TA,496.95,0.5,2
2324701407001,TA,484.68,2.0,1
2324701408001,TA,1242.91,2.0,1
2324701412001,TA,5365.53,2.0,8
2324701413001,TA,1062.41,2.0,1
2324701417001,TA,1322.44,2.0,2
2324701418001,TA,2953.08,2.0,5
2324701419001,TA,1360.27,2.0,2
2324701423002,TA,101.9,2.0,1
2324701427001,TA,1035.62,1.6666666269302368,3
2324701427003,TA,971.92,0.0,2
2324701429001,TA,1455.72,2.0,1
2324701430001,TA,1807.83,0.0,2
2324701431001,TA,996.28,0.0,1
2324701432001,TA,6445.18,1.5555555820465088,9
2324701436001,TA,1220.6,2.0,2
2324701440001,TA,737.74,0.0,1
2324701441001,TA,504.17,1.0,1
2324701441002,TA,722.09,1.0,1
2324701442001,TA,1041.81,0.5,2
2324701443001,TA,3736.44,1.5,8
2324701444003,TA,134.99,2.0,1
2324701453001,TA,876.34,1.0,2
2324701457001,TA,1289.53,0.0,2
2324701466001,TA,3091.55,0.75,4
2324701468001,TA,193.38,2.0,1
2324701470002,TA,236.83,0.0,1
2324701474001,TA,6525.87,1.600000023841858,10
2324701478001,TA,3119.91,1.7999999523162842,5
2324701485002,TA,195.33,2.0,1
2324701489002,TA,6483.46,1.8461538553237915,13
2324701493001,TA,2218.83,0.0,4
2324701494001,TA,1470.67,1.0,4
2324701495001,TA,1556.52,1.5,2
2324701497001,TA,3400.02,1.1428571939468384,7
2324701498001,TA,5067.08,0.4444444477558136,9
2324701499001,TA,5467.94,1.5555555820465088,9
2324701500001,TA,2904.99,1.399999976158142,5
2324701501001,TA,2264.26,1.5,4
2324701502001,TA,779.3,0.0,2
2324701503001,TA,2368.89,1.2000000476837158,5
2324701504001,TA,1283.65,1.5,2
2324701505001,TA,2333.57,1.75,4
2324701507001,TA,3549.02,1.3333333730697632,6
2324701508005,TA,1403.49,2.0,3
2324701508008,TA,279.47,0.5,2
2324701508009,TA,104.5,2.0,1
2324701509001,TA,924.3,2.0,2
2324701509002,TA,1238.81,1.0,2
2324701510002,TA,225.73,2.0,1
2324701510005,TA,409.49,2.0,2
2324701511001,TA,1615.31,0.5,2
2324701511003,TA,800.78,2.0,1
2324701513001,TA,5781.03,1.875,8
2324701514001,TA,3322.82,1.5,6
2324701515001,TA,2333.61,0.25,4
2324701516001,TA,4807.04,1.4444444179534912,9
2324701517001,TA,5013.44,1.4444444179534912,9
2324701518001,TA,4284.38,1.6666666269302368,6
2324701519001,TA,5840.85,1.5,10
2324701521001,TA,3123.46,1.5,4
2324701522001,TA,2613.92,1.2000000476837158,5
2324701523001,TA,2938.74,1.75,4
2324701524001,TA,2528.11,0.6666666865348816,3
2324701525001,TA,9375.01,0.9333333373069763,15
2324701526001,TA,4673.61,1.2857142686843872,7
2324701528001,TA,5144.26,2.0,9
2324701528002,TA,405.36,2.0,1
2324701529001,TA,4909.24,2.0,8
2324701530001,TA,4427.39,2.0,8
2324701531001,TA,1680.27,2.0,4
2324701532001,TA,12566.73,1.8888888359069824,18
2324701534001,TA,2880.23,2.0,4
2324701541001,TA,1682.7,2.0,4
2324701543001,TA,1767.92,1.75,4
2324701544001,TA,3919.78,1.8571428060531616,7
2324701545002,TA,533.32,2.0,1
2324701550003,TA,103.44,2.0,1
2324701552001,TA,813.87,1.0,2
2324701553001,TA,725.3,2.0,1
2324701554001,TA,4590.29,2.0,7
2324701555001,TA,8390.97,2.0,13
2324701558001,TA,4553.56,2.0,7
2324701560001,TA,1274.71,2.0,1
2324701561001,TA,3683.39,2.0,6
2324701562001,TA,1596.05,2.0,1
2324701563001,TA,452.35,2.0,1
2324701565001,TA,9039.31,2.0,14
2324701566001,TA,937.13,2.0,1
2324701567001,TA,1515.66,2.0,2
2324701567002,TA,236.35,2.0,1
2324701569001,TA,4187.82,1.875,8
2324701570001,TA,12147.83,1.2380952835083008,21
2324701575001,TA,23514.08,1.2820513248443604,39
2324701576001,TA,4130.58,2.0,8
2324701576002,TA,900.82,2.0,1
2324701577001,TA,3240.14,1.399999976158142,5
2324701578001,TA,7742.25,0.5,12
2324701579001,TA,3850.01,2.0,7
2324701581001,TA,4855.29,2.0,7
2324701582001,TA,2399.14,2.0,4
2324701584001,TA,6090.51,2.0,12
2324701585001,TA,5736.91,2.0,8
2324701587002,TA,464.21,2.0,1
2324800002001,TA,2601.55,1.7999999523162842,5
2324800005001,TA,7681.0,1.5833333730697632,12
2324800006001,TA,4031.0,1.6666666269302368,6
2324800014001,TA,6685.23,2.0,11
2324800019002,TA,12305.56,0.0,15
2324800020001,TA,4845.55,1.4285714626312256,7
2324800021001,TA,23969.62,1.3513513803482056,37
2324800022001,TA,9841.64,2.0,16
2324800023001,TA,19342.05,2.0,31
2324800024001,TA,4878.04,2.0,8
2324800025001,TA,16146.94,2.0,25
2324800026002,TA,376.4,2.0,1
2324800027001,TA,6622.97,1.399999976158142,10
2324800031001,TA,818.18,0.0,1
2324800032001,TA,1940.09,0.0,4
2324800033003,TA,10101.6,0.5,8
2324800045002,TA,8967.39,0.1875,16
2324800046001,TA,27003.97,1.6818181276321411,44
2324800047001,TA,9428.47,0.9333333373069763,15
2324800135001,TA,7190.44,1.25,12
2324800136001,TA,502.84,2.0,1
2324800151001,TA,12958.4,0.7222222089767456,18
2324800152001,TA,5061.35,0.1428571492433548,7
2324800152002,TA,8503.07,1.7333333492279053,15
2324800157001,TA,6981.6,0.8999999761581421,10
2324800171001,TA,1827.36,0.3333333432674408,3
2324800178001,TA,5734.43,0.9090909361839294,11
2324800179001,TA,7554.21,1.75,12
2324800182001,TA,7410.55,1.8181818723678589,11
2324800186001,TA,1834.03,1.5,4
2324800187001,TA,1633.08,2.0,3
2324800188001,TA,3396.39,1.6666666269302368,6
2324800189001,TA,2509.67,2.0,4
2324800190001,TA,3339.94,1.75,4
2324800191001,TA,3305.83,1.600000023841858,5
2324800192001,TA,2274.11,2.0,3
2324800193001,TA,1830.37,1.6666666269302368,3
2324800194001,TA,3039.92,2.0,6
2324800194002,TA,3274.72,2.0,5
2324800195001,TA,3980.62,2.0,7
2324800196001,TA,6139.2,1.9090908765792847,11
2324800202001,TA,1549.2,2.0,2
2324800202003,TA,2738.07,2.0,4
2324800202004,TA,1399.68,1.3333333730697632,3
2324800203001,TA,1937.92,2.0,4
2324800205001,TA,3770.89,2.0,6
2324800207001,TA,5298.74,2.0,10
2324800208001,TA,4992.13,1.5,8
2324800209001,TA,13552.23,1.6818181276321411,22
2324800210001,TA,3484.53,2.0,5
2324800215001,TA,3979.04,2.0,5
2324800216001,TA,1916.71,2.0,3
2324800218001,TA,2004.11,2.0,2
2324800219001,TA,8890.24,1.600000023841858,15
2324800220001,TA,2123.74,1.0,3
2324800222001,TA,3520.34,0.75,4
2324800227001,TA,31668.47,1.3921568393707275,51
2324800234001,TA,1748.99,2.0,2
2324800235001,TA,4679.14,1.1428571939468384,7
2324800243001,TA,1622.14,0.6666666865348816,3
2324800244001,TA,1761.59,1.5,2
2324800245001,TA,2541.48,1.5,4
2324800247001,TA,8412.99,1.2000000476837158,15
2324800250001,TA,6071.56,1.6666666269302368,9
2324800251001,TA,2447.5,0.4000000059604645,5
2324800254001,TA,5003.25,2.0,7
2324800258001,TA,196.97,0.0,1
2324800260005,TA,2143.49,0.0,3
2324800266001,TA,4742.38,2.0,7
2324800267001,TA,5445.16,1.3333333730697632,9
2324800268001,TA,8943.19,1.0714285373687744,14
2324800269001,TA,5628.23,0.4285714328289032,7
2324800271001,TA,2432.02,0.0,4
2324800271002,TA,8033.3,0.6363636255264282,11
2324800271006,TA,344.92,0.0,2
2324800274001,TA,1630.88,0.3333333432674408,3
2324800275001,TA,5491.29,1.125,8
2324800282001,TA,2035.45,1.75,4
2324800283001,TA,3037.29,1.399999976158142,5
2324800286001,TA,4466.92,1.5714285373687744,7
2324800288001,TA,6388.91,0.6666666865348816,9
2324800290001,TA,3147.27,2.0,6
2324800292001,TA,2473.86,1.5,4
2324800295001,TA,17947.81,1.8888888359069824,27
2324800298001,TA,5633.77,2.0,8
2324800300001,TA,7393.55,1.6666666269302368,12
2324800305001,TA,7538.2,1.7000000476837158,10
2324800307001,TA,7107.81,1.6363636255264282,11
2324800313001,TA,7059.81,1.2999999523162842,10
2324800317001,TA,8336.36,1.8571428060531616,14
2324800321001,TA,6466.46,2.0,12
2324800323001,TA,4211.04,2.0,8
2324800324001,TA,5642.57,1.7000000476837158,10
2324800329001,TA,7749.13,1.5,12
2324800333001,TA,2276.75,2.0,3
2324800334001,TA,4565.78,1.5714285373687744,7
2324800337001,TA,12322.68,1.9090908765792847,22
2324800338001,TA,2371.22,2.0,3
2324800345001,TA,6091.09,2.0,10
2324800357001,TA,1511.88,1.0,3
2324800359001,TA,4546.47,1.4444444179534912,9
2324800360001,TA,1592.51,1.0,3
2324800361001,TA,4914.22,1.4285714626312256,7
2324800362001,TA,2832.13,2.0,6
2324800363001,TA,796.0,1.0,2
2324800364001,TA,4702.36,0.875,8
2324800366001,TA,2753.86,1.0,4
2324800369001,TA,922.32,1.0,2
2324800380001,TA,2325.12,1.0,3
2324800383001,TA,3835.52,0.8571428656578064,7
2324800384001,TA,8500.47,1.7333333492279053,15
2324800386001,TA,4067.49,1.6666666269302368,6
2324800388001,TA,1267.5,1.5,2
2324800389001,TA,3475.96,2.0,4
2324800390001,TA,5369.07,1.625,8
2324800392001,TA,8494.44,1.4375,16
2324800395001,TA,7330.01,1.0909091234207153,11
2324800396001,TA,4879.16,2.0,7
2324800397001,TA,9009.36,2.0,16
2324800400001,TA,2169.51,0.75,4
2324800403001,TA,3397.32,1.600000023841858,5
2324800404001,TA,1920.73,1.5,2
2324800406001,TA,9185.81,1.5,14
2324800410001,TA,9409.94,1.875,16
2324800411001,TA,3160.5,2.0,5
2324800419001,TA,1349.78,0.0,2
2324800421001,TA,1718.58,0.0,2
2324800423001,TA,3357.65,2.0,5
2324800424001,TA,7338.98,2.0,11
2324800425001,TA,572.63,1.5,2
2324800431001,TA,7569.24,1.9166666269302368,12
2324800433001,TA,2927.28,1.600000023841858,5
2324800435001,TA,2849.88,0.5,4
2324800440001,TA,1185.7,0.0,2
2324800441001,TA,5978.51,0.2222222238779068,9
2324800447001,TA,5831.43,0.0,9
2324800450001,TA,9309.22,0.0,14
2324800451001,TA,3109.0,0.4000000059604645,5
2324800453001,TA,3639.76,0.0,7
2324800456001,TA,3043.06,0.800000011920929,5
2324800461001,TA,861.32,2.0,1
2324800462001,TA,5118.29,2.0,7
2324800464001,TA,9599.59,0.7142857313156128,14
2324800465001,TA,3278.0,1.1428571939468384,7
2324800466001,TA,2759.43,1.75,4
2324800469001,TA,4726.14,1.625,8
2324800470001,TA,8185.09,0.9166666865348816,12
2324800471001,TA,1959.34,1.6666666269302368,3
2324800472001,TA,3494.56,1.0,5
2324800473001,TA,2077.59,0.5,4
2324800475001,TA,4739.99,0.0,8
2324800476001,TA,207.09,0.0,1
2324800477001,TA,5105.52,0.0,7
2324800480001,TA,4135.2,0.800000011920929,5
2324800481001,TA,2749.0,1.600000023841858,5
2324800483001,TA,13612.33,0.8181818127632141,22
2324800489001,TA,6254.9,1.2222222089767456,9
2324800494001,TA,2894.83,2.0,3
2324800496001,TA,4884.32,1.8571428060531616,7
2324800497001,TA,1197.6,0.0,2
2324800502001,TA,8709.11,1.9285714626312256,14
2324800503001,TA,5296.8,1.75,8
2324800504001,TA,6924.82,0.800000011920929,15
2324800506001,TA,2995.4,1.4285714626312256,7
2324800516001,TA,6125.05,1.6666666269302368,12
2324800517001,TA,4655.35,1.75,8
2324800518001,TA,8507.63,1.5384615659713745,13
2324800524001,TA,4370.85,1.7142857313156128,7
2324800529001,TA,5782.65,1.1111111640930176,9
2324800533001,TA,6108.12,1.8181818723678589,11
2324800537001,TA,7693.21,1.8333333730697632,12
2324800542001,TA,10703.97,0.4736842215061188,19
2324800544001,TA,13386.21,1.3125,16
2324800550001,TA,10079.12,1.7647058963775635,17
2324800553001,TA,4848.37,0.3333333432674408,6
2324800554001,TA,9175.1,1.375,16
2324800560001,TA,7635.21,1.3333333730697632,12
2324800563001,TA,5952.06,1.2999999523162842,10
2324800564001,TA,5971.28,1.600000023841858,10
2324800565001,TA,4132.27,2.0,6
2324800567001,TA,5560.82,1.7999999523162842,10
2324800570001,TA,14195.29,1.6956521272659302,23
2324800573001,TA,8374.26,1.692307710647583,13
2324800579001,TA,2967.25,1.600000023841858,5
2324800581001,TA,6190.33,1.2727272510528564,11
2324800586001,TA,10409.75,1.2666666507720947,15
2324800589001,TA,4896.16,1.5555555820465088,9
2324800590001,TA,9677.64,2.0,15
2324800590003,TA,1376.17,2.0,2
2324800592001,TA,10890.12,1.9444444179534912,18
2324800593001,TA,2865.03,1.3333333730697632,3
2324800595001,TA,3960.55,0.8571428656578064,7
2324800597001,TA,2859.04,2.0,5
2324800598001,TA,4071.9,2.0,5
2324800599002,TA,102.91,2.0,1
2324800600001,TA,3664.28,2.0,7
2324800601001,TA,3772.34,2.0,6
2324800602001,TA,818.8,2.0,2
2324800604001,TA,9257.53,2.0,14
2324800607001,TA,7016.39,1.6666666269302368,12
2324800610001,TA,6196.07,1.8888888359069824,9
2324800612001,TA,6601.73,1.899999976158142,10
2324800613001,TA,9720.37,2.0,17
2324800615001,TA,3806.59,2.0,6
2324800616001,TA,3890.25,2.0,7
2324800617001,TA,763.37,1.0,1
2324800621001,TA,4530.31,1.7142857313156128,7
2324800622001,TA,12826.97,1.7619047164916992,21
2324800627001,TA,13660.73,1.1363636255264282,22
2324800631001,TA,8041.92,1.5,12
2324800634001,TA,6364.7,1.2999999523162842,10
2324800635001,TA,11740.14,1.6842105388641357,19
2324800638001,TA,7244.68,1.7000000476837158,10
2324800639001,TA,10011.51,1.8888888359069824,18
2324800640001,TA,7415.76,1.7000000476837158,10
2324800641001,TA,3955.8,2.0,6
2324800642001,TA,6123.22,1.545454502105713,11
2324800642002,TA,2927.85,0.3333333432674408,3
2324800642005,TA,1565.83,0.0,3
2324800646001,TA,26981.43,0.7857142686843872,42
2324800650001,TA,9959.01,1.6875,16
2324800652001,TA,22294.5,1.2702702283859253,37
2324800656001,TA,6514.52,1.0,9
2324800660001,TA,8116.63,2.0,13
2324800661001,TA,6547.01,2.0,12
2324800663001,TA,5275.54,2.0,7
2324800667001,TA,17354.46,1.7931034564971924,29
2324800668001,TA,7025.37,2.0,10
2324800669001,TA,7523.82,1.8461538553237915,13
2324800672001,TA,1545.66,2.0,2
2324800674001,TA,2033.21,2.0,4
2324800675001,TA,1335.57,2.0,1
2324800676001,TA,1793.7,2.0,3
2324800677001,TA,4233.73,2.0,5
2324800679001,TA,8559.87,2.0,13
2324800680001,TA,2741.08,1.7999999523162842,5
2324800681001,TA,4008.73,2.0,6
2324800682001,TA,2524.69,2.0,4
2324800687002,TA,2532.92,2.0,5
2324800690001,TA,6068.88,2.0,8
2324800693001,TA,3553.72,2.0,8
2324800694001,TA,21359.28,1.9696969985961914,33
2324800699001,TA,17988.45,1.8333333730697632,30
2324800700001,TA,8713.27,2.0,14
2324800704001,TA,7942.34,2.0,13
2324800708001,TA,7196.58,1.8333333730697632,12
2324800709001,TA,8973.11,1.9285714626312256,14
2324800710001,TA,3206.1,2.0,6
2324800711001,TA,2655.94,2.0,3
2324800712001,TA,2388.99,2.0,3
2324800713001,TA,7904.31,2.0,14
2324800717001,TA,2055.37,2.0,4
2324800727001,TA,4041.6,1.25,8
2324800727002,TA,3753.72,1.25,4
2324800727004,TA,2704.95,0.75,4
2324800727007,TA,109.89,1.0,1
2324800732001,TA,9838.36,1.7058823108673096,17
2324800735001,TA,2017.61,2.0,3
2324800738001,TA,2806.64,1.5,4
2324800744001,TA,5057.78,1.875,8
2324800751002,TA,1793.9,1.3333333730697632,3
2324800753001,TA,7946.7,1.25,12
2324800754001,TA,4864.95,1.7000000476837158,10
2324800758001,TA,6911.22,2.0,11
2324800760001,TA,8192.78,2.0,12
2324800766001,TA,5197.55,1.6666666269302368,9
2324800769001,TA,6579.41,2.0,11
2324800771001,TA,6576.12,1.9090908765792847,11
2324800773001,TA,10145.71,1.941176414489746,17
2324800776001,TA,18894.35,1.8965517282485962,29
2324800801001,TA,8345.0,1.7692307233810425,13
2324800802001,TA,14846.42,1.7272727489471436,22
2324800806001,TA,6683.44,2.0,13
2324800811001,TA,6260.88,2.0,9
2324800812001,TA,6075.15,2.0,11
2324800817001,TA,15391.82,2.0,25
2324800820001,TA,8822.89,2.0,12
2324800821001,TA,8863.79,2.0,14
2324800825001,TA,3879.28,2.0,8
2324800826001,TA,5562.61,2.0,10
2324800827001,TA,5097.44,1.75,8
2324800828001,TA,8909.86,1.7857142686843872,14
2324800829001,TA,8636.76,1.5384615659713745,13
2324800832001,TA,3487.53,1.4285714626312256,7
2324800833001,TA,9377.89,2.0,15
2324800836001,TA,8370.85,2.0,11
2324800837001,TA,4803.91,1.875,8
2324800838001,TA,5218.39,2.0,8
2324800846001,TA,1180.25,2.0,2
2324800848001,TA,13894.63,1.60869562625885,23
2324800852001,TA,4649.34,1.75,8
2324800854001,TA,4900.27,1.7142857313156128,7
2324800857001,TA,18950.4,1.7878787517547607,33
2324800859001,TA,13498.01,1.9500000476837158,20
2324800864001,TA,11504.54,1.6470588445663452,17
2324800867001,TA,3104.49,0.0,4
2324800867004,TA,2860.21,1.0,5
2324800870001,TA,4078.98,1.5,6
2324800872001,TA,3854.25,1.625,8
2324800873001,TA,6518.21,1.2727272510528564,11
2324800874001,TA,10298.58,1.9333332777023315,15
2324800876001,TA,9800.03,1.6875,16
2324800879001,TA,5002.36,1.8571428060531616,7
2324800879003,TA,5758.48,0.9090909361839294,11
2324800879004,TA,449.08,1.0,1
2324800882001,TA,3348.56,0.8333333134651184,6
2324800884001,TA,6577.73,2.0,8
2324800887001,TA,9305.96,2.0,14
2324800893002,TA,2849.51,1.0,6
2324800896001,TA,3055.0,0.1428571492433548,7
2324800897001,TA,3001.82,0.25,4
2324800898001,TA,4785.26,1.5,8
2324800901001,TA,23685.83,1.8108108043670654,37
2324800906001,TA,3330.06,2.0,6
2324800907001,TA,4721.72,2.0,7
2324800909001,TA,6551.25,2.0,11
2324800910001,TA,5083.68,2.0,9
2324800911001,TA,4654.72,1.8571428060531616,7
2324800912001,TA,6451.33,1.9090908765792847,11
2324800915001,TA,5180.82,1.625,8
2324800920001,TA,3951.98,2.0,7
2324800921001,TA,9041.41,2.0,14
2324800922001,TA,4068.38,2.0,6
2324800923001,TA,6425.55,2.0,10
2324800924001,TA,4250.01,2.0,5
2324800925001,TA,5599.16,2.0,9
2324800927001,TA,4580.36,2.0,9
2324800928001,TA,4900.85,2.0,8
2324800930001,TA,9240.06,1.7333333492279053,15
2324800932001,TA,7027.39,1.9166666269302368,12
2324800933001,TA,4727.45,2.0,7
2324800934001,TA,9400.22,2.0,15
2324800935001,TA,2369.04,2.0,4
2324800936001,TA,10230.9,1.8125,16
2324800937001,TA,16334.62,1.8695652484893799,23
2324800938001,TA,8540.91,2.0,15
2324800939001,TA,6438.57,2.0,11
2324800941001,TA,20909.52,2.0,32
2324800945001,TA,15423.31,1.75,24
2324801139001,TA,7428.2,1.7692307233810425,13
2324801143001,TA,2097.08,1.6666666269302368,3
2324801145001,TA,16244.59,2.0,23
2324801147003,TA,13572.42,2.0,23
2324801163001,TA,8206.48,1.5384615659713745,13
2324801163002,TA,262.18,2.0,1
2324801164001,TA,8387.72,1.8333333730697632,12
2324801165001,TA,6853.68,2.0,10
2324801166001,TA,5736.2,2.0,9
2324801167001,TA,11907.59,1.8333333730697632,18
2324801168001,TA,10348.86,1.4117647409439087,17
2324801180001,TA,2628.8,0.0,2
2324801185001,TA,2292.21,1.0,6
2324801188001,TA,3466.39,1.0,6
2324801191001,TA,1235.93,0.0,1
2324801192001,TA,935.02,0.0,1
2324801203001,TA,4539.88,0.0,8
2324801205001,TA,615.31,2.0,2
2324801228001,TA,4422.45,2.0,7
2324801230001,TA,1308.54,1.0,2
2324801232001,TA,1187.34,1.0,2
2324801236002,TA,1122.04,0.0,2
2324801240002,TA,1128.89,2.0,2
2324801245001,TA,7143.16,1.7000000476837158,10
2324801247001,TA,646.35,1.5,2
2324801250001,TA,373.84,2.0,1
2324801259001,TA,2501.8,2.0,3
2324801263001,TA,4398.56,0.8888888955116272,9
2324801267002,TA,121.84,0.0,1
2324801272002,TA,116.91,0.0,1
2324801272003,TA,167.71,0.0,1
2324801274001,TA,2109.0,0.0,3
2324801285001,TA,2968.2,0.0,5
2324801286001,TA,1068.63,0.5,2
2324801287001,TA,658.88,0.0,2
2324801288001,TA,410.56,0.0,1
2324801291001,TA,1068.3,0.5,2
2324801316001,TA,386.42,2.0,1
2324801385001,TA,1155.65,1.25,4
2324801389001,TA,721.45,0.0,1
2324801394001,TA,546.2,2.0,1
2324801396002,TA,446.52,2.0,1
2324801397001,TA,597.03,2.0,1
2324801398001,TA,1222.17,2.0,2
2324801402001,TA,1326.89,1.3333333730697632,3
2324801407001,TA,334.54,2.0,1
2324801408001,TA,1662.95,1.5,2
2324801419002,TA,593.05,1.0,1
2324801421001,TA,1633.71,1.5,2
2324801421003,TA,554.56,2.0,2
2324801423001,TA,1856.32,1.0,4
2324801426002,TA,246.36,1.0,1
2324801427001,TA,3028.99,1.600000023841858,5
2324801429001,TA,578.55,0.0,1
2324801433001,TA,1546.03,0.0,1
2324801434002,TA,299.57,2.0,1
2324801436001,TA,246.13,2.0,1
2324801437001,TA,1685.21,1.3333333730697632,3
2324801444001,TA,2611.67,1.2000000476837158,5
2324801446001,TA,2393.98,1.5,4
2324801450001,TA,1586.44,2.0,1
2324801452001,TA,572.4,1.0,1
2324801454001,TA,10525.9,1.2105263471603394,19
2324801458001,TA,5824.17,1.600000023841858,10
2324801458005,TA,282.58,2.0,1
2324801460001,TA,4446.98,1.4285714626312256,7
2324801461001,TA,970.7,2.0,1
2324801463001,TA,909.03,2.0,2
2324801465001,TA,3980.77,0.5714285969734192,7
2324801465002,TA,801.83,1.5,2
2324801467001,TA,2493.72,1.600000023841858,5
2324801508001,TA,1144.14,0.0,2
2324801508002,TA,928.41,1.0,3
2324801516001,TA,344.26,2.0,1
2324801519002,TA,256.82,2.0,1
2324801523001,TA,1161.11,2.0,2
2324801526001,TA,1062.72,2.0,1
2324801528001,TA,14296.51,1.6666666269302368,21
2324801528004,TA,869.1,2.0,1
2324801531003,TA,7453.55,1.454545497894287,11
2324801534002,TA,215.87,2.0,1
2324801540001,TA,848.02,1.0,2
2324801542001,TA,490.89,0.0,1
2324801545001,TA,1989.99,1.6666666269302368,3
2324801545006,TA,1215.81,1.0,2
2324801546001,TA,506.78,1.0,1
2324801547001,TA,406.54,1.0,1
2324801549001,TA,909.42,2.0,1
2324801550001,TA,908.16,1.5,2
2324801551005,TA,246.52,2.0,1
2324801552001,TA,2300.09,1.0,1
2324801553001,TA,387.16,1.0,1
2324801554001,TA,360.05,2.0,1
2324801556003,TA,1001.59,1.0,1
2324801556004,TA,269.7,1.0,1
2324801556007,TA,189.23,1.0,1
2324801557001,TA,8473.51,1.7857142686843872,14
2324801558001,TA,17297.9,1.53125,32
2324801558002,TA,505.38,2.0,1
2324801559002,TA,159.33,2.0,1
2324801560002,TA,205.54,1.0,1
2324801561001,TA,506.03,2.0,2
2324801563001,TA,964.11,2.0,1
2324801564001,TA,13119.35,1.7727272510528564,22
2324801566001,TA,538.8,2.0,1
2324801567001,TA,507.91,2.0,1
2324801569001,TA,325.95,2.0,1
2324801571001,TA,5192.94,1.875,8
2324801571003,TA,7037.84,2.0,12
2324801573001,TA,2086.28,2.0,2
2324801574002,TA,418.81,2.0,1
2324801576001,TA,971.77,1.0,1
2324801578001,TA,1235.1,2.0,2
2324801579001,TA,2457.4,1.5,4
2324801581001,TA,693.09,1.0,1
2324801586001,TA,298.78,2.0,1
2324801587001,TA,10169.68,2.0,17
2324801589001,TA,1806.02,2.0,2
2324801591001,TA,2082.68,2.0,4
2324801593001,TA,1009.15,1.5,2
2324801595001,TA,572.76,2.0,1
2324801597001,TA,2365.04,2.0,3
2324801598001,TA,1029.9,2.0,1
2324801601001,TA,466.65,2.0,1
2324801602001,TA,689.93,2.0,1
2324801603001,TA,110.47,2.0,1
2324801608001,TA,2162.42,1.5,2
